"Date","Plot","Trap_Coords_x.y","Leaves","Reproductive","Branches","Dust","Total"
1998-11-28,17,155.35,18.5,0.8,2.6,4.3,26.2
1998-11-28,17,155.364,18.8,0,4.8,7.9,31.5
1998-11-28,17,164.372,18,0.8,18.3,7.1,44.2
1998-11-28,18,75.375,46.6,0,8.6,10,65.2
1998-11-28,18,96.379,6.8,0,0,2.8,9.6
1998-11-28,18,101.39,34.5,0,3.7,3,41.2
1998-11-28,19,246.433,21.7,0.1,1.5,3,26.3
1998-11-28,19,258.429,36.3,0,24.7,3.3,64.3
1998-11-28,19,269.434,13.8,0.3,4.4,4.8,23.3
1998-11-28,20,326.433,32.1,0.7,6.2,6.3,45.3
1998-11-28,20,336.411,12.1,0,3.3,1.6,17
1998-11-28,20,351.422,51.1,0.4,20.3,12.1,83.9
1998-11-28,21,176.426,17,0,1.5,1.7,20.2
1998-11-28,21,176.451,52.4,0,8.6,5.8,66.8
1998-11-28,21,185.435,18.5,0,0,2.5,21
1998-11-28,22,90.496,28,6.5,26.6,9.8,70.9
1998-11-28,22,96.478,48.2,2.9,3.5,3.6,58.2
1998-11-28,22,102.498,20.8,8,57.5,20,106.3
1998-11-28,23,249.503,55,0,102.2,24,181.2
1998-11-28,23,266.506,33.3,1.6,6.1,12.5,53.5
1998-11-28,23,273.491,25.9,0,3.5,4.5,33.9
1998-11-28,24,329.501,25,0.8,14,5.7,45.5
1998-11-28,24,343.486,41.3,0,25.2,6,72.5
1998-11-28,24,352.502,25.1,3,29.2,4,61.3
1998-11-28,25,445.516,44.1,11.9,5,8.3,69.3
1998-11-28,25,459.533,14.5,1.4,2,3,20.9
1998-11-28,25,472.532,16.9,0.1,1.5,1.1,19.6
1998-11-28,26,158.527,46.2,0,9.8,10.6,66.6
1998-11-28,26,172.553,31.7,0,2.8,4.7,39.2
1998-11-28,26,174.541,38.6,0.8,4.7,2.8,46.9
1998-11-28,27,53.56,17,1.2,3.4,11.4,33
1998-11-28,27,68.549,30.5,0,5.6,8.5,44.6
1998-11-28,27,73.561,33.9,1.5,0,5,40.4
1998-11-28,28,306.571,43.2,0,18.7,11.3,73.2
1998-11-28,28,314.561,40.9,0,20.4,7.2,68.5
1998-11-28,28,319.58,7.4,0,1.9,1.7,11
1998-11-28,29,387.564,53.8,2.6,9,6.4,71.8
1998-11-28,29,390.583,26.2,0,4,1.3,31.5
1998-11-28,29,396.574,36.9,0,14,4.4,55.3
1998-11-28,30,187.633,30.2,0.4,1.7,5.1,37.4
1998-11-28,30,192.623,36,1.1,2,5.5,44.6
1998-11-28,30,210.623,13.7,2.4,0,2,18.1
1998-11-28,31,116.626,35.7,1,21.3,15.9,73.9
1998-11-28,31,122.64,16.3,0,19.6,7.3,43.2
1998-11-28,31,135.632,13,2,6.8,8.3,30.1
1998-11-28,32,267.643,19,0,14.6,13.4,47
1998-11-28,32,282.644,10.5,0,0.8,1.8,13.1
1998-11-28,32,291.63,43.2,0,20.6,25.4,89.2
1998-11-28,33,452.632,32,0,11.3,4,47.3
1998-11-28,33,472.633,41.6,4,25.7,13.1,84.4
1998-11-28,33,474.652,28.5,0,82.9,2.2,113.6
1998-11-28,34,352.658,15.8,0,5.3,2,23.1
1998-11-28,34,353.672,35.4,0,1,6.5,42.9
1998-11-28,34,366.657,38.1,0,3.9,5.7,47.7
1998-11-28,35,435.724,22.2,2.6,3.2,7.5,35.5
1998-11-28,35,448.738,26.6,2.6,12.7,3.7,45.6
1998-11-28,35,460.718,52.5,0,18,13.9,84.4
1998-11-28,36,325.751,14.3,1.4,0.7,2.7,19.1
1998-11-28,36,341.742,56,0,22.8,14.5,93.3
1998-11-28,36,350.729,36.6,0,16.8,4.3,57.7
1998-12-28,1,186.023,15.6,0,6.7,8.1,30.4
1998-12-28,1,194.01,13.5,0,2.6,2.1,18.2
1998-12-28,1,205.022,21.8,0,6.1,2.5,30.4
1998-12-28,2,274.03,12,0.4,1.4,1.7,15.5
1998-12-28,2,279.02,53.8,0,9.9,7.3,71
1998-12-28,2,290.012,28.7,0.8,2.9,2.1,34.5
1998-12-28,3,109.075,30.5,14,24.6,8.2,77.3
1998-12-28,3,117.085,27.5,5.8,0,3.7,37
1998-12-28,3,125.071,21.9,29.8,9.8,1.9,63.4
1998-12-28,4,187.107,18.9,0,10.6,4.8,34.3
1998-12-28,4,196.094,19.2,0,0,2.3,21.5
1998-12-28,4,213.1,28.6,0.7,0,7.6,36.9
1998-12-28,5,268.094,14.1,0.2,0.8,1.4,16.5
1998-12-28,5,291.103,27.4,8.1,29.3,1.4,66.2
1998-12-28,5,292.092,24.3,0.2,1.5,3.8,29.8
1998-12-28,6,36.145,4.6,4.7,12.6,2.1,24
1998-12-28,6,45.15,9.6,0,0.7,2.8,13.1
1998-12-28,6,61.154,31,0,19.4,6.6,57
1998-12-28,7,116.16,17.6,0,2.2,4.2,24
1998-12-28,7,127.158,24.8,3.9,20.2,7.4,56.3
1998-12-28,7,131.146,28.3,0,22.5,4.5,55.3
1998-12-28,8,190.189,23.1,0.5,10.2,5.2,39
1998-12-28,8,201.166,11.2,1,3,1.7,16.9
1998-12-28,8,212.192,24.3,2.3,57.6,15.5,99.7
1998-12-28,9,269.173,11.6,3.2,25.5,5,45.3
1998-12-28,9,277.181,10,16.6,3.6,3.8,34
1998-12-28,9,284.166,5.3,3.5,1.5,1,11.3
1998-12-28,10,36.201,21.8,0,1.1,4.3,27.2
1998-12-28,10,50.214,12,0,1.1,1.2,14.3
1998-12-28,10,63.202,6.8,0.3,16.3,8.3,31.7
1998-12-28,11,108.225,44.8,0,23.3,9.5,77.6
1998-12-28,11,123.251,5.9,0,0,2,7.9
1998-12-28,11,133.236,24.7,0,6.4,1,32.1
1998-12-28,12,286.247,17.4,0,0,2.3,19.7
1998-12-28,12,287.26,34.3,0,12.3,4.6,51.2
1998-12-28,12,313.27,30.4,3.6,24.3,9.7,68
1998-12-28,13,180.284,6.7,1.7,0,1.9,10.3
1998-12-28,13,189.297,15.1,0,1.8,1.6,18.5
1998-12-28,13,201.284,26.2,0,5.2,3.7,35.1
1998-12-28,14,59.295,6.8,0.5,2.2,8.6,18.1
1998-12-28,14,59.307,17,1.8,0,3.1,21.9
1998-12-28,14,80.289,7.1,0,0,1.9,9
1998-12-28,15,246.331,6.1,1.6,3.3,3.1,14.1
1998-12-28,15,256.344,6,0.2,2.3,3.1,11.6
1998-12-28,15,260.325,16.3,6.8,5.3,3,31.4
1998-12-28,16,350.326,21.4,0,6.9,7,35.3
1998-12-28,16,350.336,12,15.6,1.3,3.1,32
1998-12-28,16,354.351,35.5,0,17.9,3.8,57.2
1998-12-28,17,155.35,28.5,1.9,2.3,2.9,35.6
1998-12-28,17,155.364,12.5,0,5.4,4,21.9
1998-12-28,17,164.372,21.3,35.6,19.3,6.9,83.1
1998-12-28,18,75.375,15.7,0,12.9,6.3,34.9
1998-12-28,18,96.379,20.2,0,13.9,3.6,37.7
1998-12-28,18,101.39,11.1,0,0.6,1.1,12.8
1998-12-28,19,246.433,28.3,0.5,3.5,2.1,34.4
1998-12-28,19,258.429,33.4,0,0.1,3.8,37.3
1998-12-28,19,269.434,7.7,0.7,9.3,9.5,27.2
1998-12-28,20,326.433,21.6,0,5.8,3.1,30.5
1998-12-28,20,336.411,23,0,21.2,4.4,48.6
1998-12-28,20,351.422,35.2,0.5,30.5,13.3,79.5
1998-12-28,21,176.426,13,0,0.3,3.2,16.5
1998-12-28,21,176.451,13.3,1,1.1,2.8,18.2
1998-12-28,21,185.435,22.3,17.8,5.8,4.4,50.3
1998-12-28,22,90.496,28.9,1.7,10.3,10,50.9
1998-12-28,22,96.478,37.1,2.5,0.3,4.8,44.7
1998-12-28,22,102.498,20.5,0.7,11.9,7.6,40.7
1998-12-28,23,249.503,47,0.7,24.8,16.8,89.3
1998-12-28,23,266.506,15,17.3,11.6,7.5,51.4
1998-12-28,23,273.491,23,0,1.9,3.3,28.2
1998-12-28,24,329.501,15.8,1.3,13.4,5.3,35.8
1998-12-28,24,343.486,33,1,150.1,9.8,193.9
1998-12-28,24,352.502,18.2,2.1,6.5,4.7,31.5
1998-12-28,25,445.516,35.1,1.8,30.6,7.2,74.7
1998-12-28,25,459.533,17.4,0,3.5,2.6,23.5
1998-12-28,25,472.532,33.7,0,0.7,1.5,35.9
1998-12-28,26,158.527,46.2,0.4,8.7,9.3,64.6
1998-12-28,26,172.553,23.2,0.8,7.3,7,38.3
1998-12-28,26,174.541,19,0,41.1,6.3,66.4
1998-12-28,27,53.56,16.8,0.8,0.9,13.2,31.7
1998-12-28,27,68.549,24.7,0,14.5,9,48.2
1998-12-28,27,73.561,16.1,12.5,0,0.2,28.8
1998-12-28,28,306.571,30.9,0,58.8,10.1,99.8
1998-12-28,28,314.561,52.2,0,26.4,7.1,85.7
1998-12-28,28,319.58,8.5,0,0,1.3,9.8
1998-12-28,29,387.564,27.2,3.7,8.5,5.3,44.7
1998-12-28,29,390.583,10.9,0,22.5,1.1,34.5
1998-12-28,29,396.574,18.9,0.5,1,3.2,23.6
1998-12-28,30,187.633,17.6,1.8,1.3,5.3,26
1998-12-28,30,192.623,25.8,0,6.6,8.2,40.6
1998-12-28,30,210.623,11.4,3.3,0,2.4,17.1
1998-12-28,31,116.626,27,1.2,38.9,12,79.1
1998-12-28,31,122.64,13.3,0,2.4,2.2,17.9
1998-12-28,31,135.632,18.7,0,7.2,7.3,33.2
1998-12-28,32,267.643,21.9,2.5,1.3,4.6,30.3
1998-12-28,32,282.644,7.1,0,0.4,0.6,8.1
1998-12-28,32,291.63,32.3,3.1,78.8,37.1,151.3
1998-12-28,33,452.632,20.5,0,5.9,4.9,31.3
1998-12-28,33,472.633,27.3,4,20.9,18.8,71
1998-12-28,33,474.652,22.1,0,4.5,2.5,29.1
1998-12-28,34,352.658,9.7,0.2,10.8,2.3,23
1998-12-28,34,353.672,15,1.8,4.5,4.2,25.5
1998-12-28,34,366.657,26.4,0,4.3,4.7,35.4
1998-12-28,35,435.724,24.9,4.9,3.4,7.4,40.6
1998-12-28,35,448.738,28.4,0.3,11.9,2.4,43
1998-12-28,35,460.718,49.9,0,15.6,11.3,76.8
1998-12-28,36,325.751,7.6,0.7,0,1.5,9.8
1998-12-28,36,341.742,36.3,0,34.3,13.2,83.8
1998-12-28,36,350.729,27.8,0.2,5.5,4.8,38.3
1999-01-27,1,186.023,24.9,0,0.7,3.4,29
1999-01-27,1,194.01,16.1,2.5,8,8.9,35.5
1999-01-27,1,205.022,13.7,0,4.7,4.5,22.9
1999-01-27,2,274.03,28.4,0.4,3.2,2.9,34.9
1999-01-27,2,279.02,29.9,2.3,0,3.5,35.7
1999-01-27,2,290.012,34.2,0,1.2,2.9,38.3
1999-01-27,3,109.075,59.8,0.9,9.6,5,75.3
1999-01-27,3,117.085,41.5,19.6,5.2,2.7,69
1999-01-27,3,125.071,50.6,1.7,7.6,1.1,61
1999-01-27,4,187.107,28.7,0.8,16.5,3.3,49.3
1999-01-27,4,196.094,29.1,0,15.8,2.7,47.6
1999-01-27,4,213.1,76.3,29.3,8.2,9,122.8
1999-01-27,5,268.094,8.3,20,76.5,0,104.8
1999-01-27,5,291.103,56.3,6.5,5.4,0.9,69.1
1999-01-27,5,292.092,31.3,0,1.3,2.7,35.3
1999-01-27,6,36.145,9.2,82.3,3.2,2.3,97
1999-01-27,6,45.15,27.7,13.9,1.3,3,45.9
1999-01-27,6,61.154,41.5,1.2,36.6,7.4,86.7
1999-01-27,7,116.16,30.4,0.2,2.7,3,36.3
1999-01-27,7,127.158,25.5,35.9,19.1,10.6,91.1
1999-01-27,7,131.146,38.3,0.6,11.9,5,55.8
1999-01-27,8,190.189,35.8,1.7,10.1,4.5,52.1
1999-01-27,8,201.166,16.9,0.3,0.7,1.2,19.1
1999-01-27,8,212.192,30.5,2.1,62.5,11.6,106.7
1999-01-27,9,269.173,42.9,261.7,18.4,19.3,342.3
1999-01-27,9,277.181,13.2,84.4,15.8,11.9,125.3
1999-01-27,9,284.166,8.8,56.3,2,6.7,73.8
1999-01-27,10,36.201,33.1,0,27.5,6.7,67.3
1999-01-27,10,50.214,30.8,1.2,17.8,1.5,51.3
1999-01-27,10,63.202,17.5,0,5.4,2.5,25.4
1999-01-27,11,108.225,36.1,0.2,39.7,20.3,96.3
1999-01-27,11,123.251,13.2,0,0,0.7,13.9
1999-01-27,11,133.236,25,0,9.3,2.9,37.2
1999-01-27,12,286.247,20.5,0,0.9,1.8,23.2
1999-01-27,12,287.26,25.4,2.2,3.3,5.8,36.7
1999-01-27,12,313.27,20.1,0.6,3.4,5.7,29.8
1999-01-27,13,180.284,25.5,1.5,45.6,4.1,76.7
1999-01-27,13,189.297,33,0,7.9,1.2,42.1
1999-01-27,13,201.284,23.7,0.3,3.5,2.8,30.3
1999-01-27,14,59.295,14,12.4,2.8,3.2,32.4
1999-01-27,14,59.307,19.7,9.9,11.6,0.8,42
1999-01-27,14,80.289,11.9,28.2,4.1,2.6,46.8
1999-01-27,15,246.331,30.2,2,4.6,2.8,39.6
1999-01-27,15,256.344,12.2,2.1,12.5,3.3,30.1
1999-01-27,15,260.325,21.9,0.3,2.5,2.6,27.3
1999-01-27,16,350.326,22.4,0.4,22.5,6.1,51.4
1999-01-27,16,350.336,143.6,23.6,0,1.7,168.9
1999-01-27,16,354.351,34.3,0.4,26.3,3,64
1999-01-27,17,155.35,24.7,3.3,2.7,3.2,33.9
1999-01-27,17,155.364,21,0.8,20,4.9,46.7
1999-01-27,17,164.372,34.7,18.8,47.2,7.1,107.8
1999-01-27,18,75.375,38.9,0,17.3,2.5,58.7
1999-01-27,18,96.379,12.5,1.3,0.7,0.7,15.2
1999-01-27,18,101.39,14.1,0,6.1,1,21.2
1999-01-27,19,246.433,39.7,0,64.1,6.2,110
1999-01-27,19,258.429,63.8,0,4.9,9.6,78.3
1999-01-27,19,269.434,60.5,0.4,51.7,0,112.6
1999-01-27,20,326.433,36.1,0,2.3,4.5,42.9
1999-01-27,20,336.411,26.4,3.4,1.1,3.1,34
1999-01-27,20,351.422,47.9,0.2,20.7,6.7,75.5
1999-01-27,21,176.426,31.1,2.8,0.3,3.5,37.7
1999-01-27,21,176.451,8.5,13.8,6.4,1.1,29.8
1999-01-27,21,185.435,60.7,33.9,4.8,1.1,100.5
1999-01-27,22,90.496,28,8.5,36.5,5.2,78.2
1999-01-27,22,96.478,52.4,10.6,1.3,2.8,67.1
1999-01-27,22,102.498,29.7,11,38.1,6.4,85.2
1999-01-27,23,249.503,44.4,3.1,57.4,12.4,117.3
1999-01-27,23,266.506,15.9,1.3,11.7,0.6,29.5
1999-01-27,23,273.491,43.3,0.3,0,3.8,47.4
1999-01-27,24,329.501,16.2,14.1,9.9,3.7,43.9
1999-01-27,24,343.486,28.8,1.8,14.3,4.8,49.7
1999-01-27,24,352.502,16.1,21.7,10.9,7.8,56.5
1999-01-27,25,445.516,45.7,1.6,7.4,6.3,61
1999-01-27,25,459.533,24.6,0,1.4,2.6,28.6
1999-01-27,25,472.532,26.8,0,0,1.3,28.1
1999-01-27,26,158.527,75.9,0,4.4,6.7,87
1999-01-27,26,172.553,24.9,8.4,40.1,5,78.4
1999-01-27,26,174.541,29.2,1.1,19.9,6.6,56.8
1999-01-27,27,53.56,17.4,1.2,4.6,7.3,30.5
1999-01-27,27,68.549,40.2,4.2,7.2,15.5,67.1
1999-01-27,27,73.561,24.7,26.4,1.1,0,52.2
1999-01-27,28,306.571,35.8,0,15.2,5.6,56.6
1999-01-27,28,314.561,59.4,11.6,25.3,8.2,104.5
1999-01-27,28,319.58,8.4,0,0.8,1.3,10.5
1999-01-27,29,387.564,48.3,0.9,6.8,2.2,58.2
1999-01-27,29,390.583,20.8,0,11.4,1.3,33.5
1999-01-27,29,396.574,29,0.4,11.4,3,43.8
1999-01-27,30,187.633,35.5,22.1,6.3,7.4,71.3
1999-01-27,30,192.623,17.9,0.5,0,1.8,20.2
1999-01-27,30,210.623,23.7,5.4,8.3,3.8,41.2
1999-01-27,31,116.626,43.5,2.4,21.3,5.4,72.6
1999-01-27,31,122.64,14,0,0,1.4,15.4
1999-01-27,31,135.632,35.4,44.6,15.3,21,116.3
1999-01-27,32,267.643,26.8,23.4,15.8,6.8,72.8
1999-01-27,32,282.644,16.6,0,0.7,1.2,18.5
1999-01-27,32,291.63,30.7,0,70.6,16.8,118.1
1999-01-27,33,452.632,26,0,1,3.5,30.5
1999-01-27,33,472.633,45.8,18.6,14.9,9.7,89
1999-01-27,33,474.652,37.6,0.6,8.4,1.9,48.5
1999-01-27,34,352.658,27.8,1.1,1.8,3.5,34.2
1999-01-27,34,353.672,26.4,3.6,4.2,1.1,35.3
1999-01-27,34,366.657,33,1,6.2,3,43.2
1999-01-27,35,435.724,18.1,0.7,0,2.2,21
1999-01-27,35,448.738,54.2,10.2,35.4,0,99.8
1999-01-27,35,460.718,50.6,0,15.9,8.1,74.6
1999-01-27,36,325.751,13.2,0.1,0,1.7,15
1999-01-27,36,341.742,32.4,1.8,27.2,11.9,73.3
1999-01-27,36,350.729,37.8,0,0.5,3.7,42
1999-02-28,1,186.023,43,9.5,9.2,2.9,64.6
1999-02-28,1,194.01,26.5,1.5,28.1,6.4,62.5
1999-02-28,1,205.022,45.9,0.6,3.5,3.7,53.7
1999-02-28,2,274.03,47.9,2.6,8.5,3.7,62.7
1999-02-28,2,279.02,78,6.2,23.6,6.7,114.5
1999-02-28,2,290.012,57.1,3,71.5,6.9,138.5
1999-02-28,3,109.075,64,0.2,9,4,77.2
1999-02-28,3,117.085,52.4,8.1,10.9,5.6,77
1999-02-28,3,125.071,79.3,22.4,22.1,0.4,124.2
1999-02-28,4,187.107,49.3,1.2,24.2,4.2,78.9
1999-02-28,4,196.094,56.2,0.1,2.9,3.5,62.7
1999-02-28,4,213.1,33.2,83.1,32.1,13.9,162.3
1999-02-28,5,268.094,38.6,0.3,3.1,3.3,45.3
1999-02-28,5,291.103,83.1,7.7,7.8,3.2,101.8
1999-02-28,5,292.092,57.5,3.6,20.9,9.6,91.6
1999-02-28,6,36.145,20,4.5,4.2,2.9,31.6
1999-02-28,6,45.15,94.8,0.1,14,4.7,113.6
1999-02-28,6,61.154,68.8,2.7,48,9.4,128.9
1999-02-28,7,116.16,65.1,11.8,2,5.1,84
1999-02-28,7,127.158,20.6,59.5,31.2,2.9,114.2
1999-02-28,7,131.146,83,10.9,13.1,1,108
1999-02-28,8,190.189,77.4,1,21.8,6.9,107.1
1999-02-28,8,201.166,24.2,2.3,2.4,1.4,30.3
1999-02-28,8,212.192,67.7,7.5,20,10.4,105.6
1999-02-28,9,269.173,62.7,16.1,13.6,5.3,97.7
1999-02-28,9,277.181,32.8,21.5,17.2,6.4,77.9
1999-02-28,9,284.166,17.6,66.6,3.9,12.4,100.5
1999-02-28,10,36.201,74.6,0.5,51.1,14.1,140.3
1999-02-28,10,50.214,28.8,0.3,21.9,2.9,53.9
1999-02-28,10,63.202,23.1,2.6,28.5,14,68.2
1999-02-28,11,108.225,50.5,2.3,40.6,21.8,115.2
1999-02-28,11,123.251,35.5,0,0.5,1.3,37.3
1999-02-28,11,133.236,59,1.4,30.8,11,102.2
1999-02-28,12,286.247,30.3,0.3,2.5,2.1,35.2
1999-02-28,12,287.26,78.4,4.6,3.3,11.9,98.2
1999-02-28,12,313.27,34.2,0.1,12.6,6.2,53.1
1999-02-28,13,180.284,125.2,32.7,8.3,4,170.2
1999-02-28,13,189.297,68.5,0.1,40.4,5.2,114.2
1999-02-28,13,201.284,26.8,1,4.6,5.2,37.6
1999-02-28,14,59.295,26.2,13.1,11.6,6.6,57.5
1999-02-28,14,59.307,31.1,0.9,22.6,4.7,59.3
1999-02-28,14,80.289,36,48.8,4.5,1,90.3
1999-02-28,15,246.331,41.4,0.1,6.3,5.4,53.2
1999-02-28,15,256.344,37.7,2.2,1.5,2.3,43.7
1999-02-28,15,260.325,46.6,0.7,2.9,5.6,55.8
1999-02-28,16,350.326,63.2,0.1,22.9,5.3,91.5
1999-02-28,16,350.336,32.1,1.9,12,5.1,51.1
1999-02-28,16,354.351,38.7,0.2,14.9,2.6,56.4
1999-02-28,17,155.35,76.8,67.3,5.9,7.1,157.1
1999-02-28,17,155.364,31.8,1.2,43.5,4,80.5
1999-02-28,17,164.372,48.2,0.6,36.1,5.8,90.7
1999-02-28,18,75.375,49.1,0.5,9.1,7,65.7
1999-02-28,18,96.379,30.9,2.5,12.2,4.2,49.8
1999-02-28,18,101.39,22.8,0.3,2.1,2,27.2
1999-02-28,19,246.433,52.3,1,10.1,5.4,68.8
1999-02-28,19,258.429,85.3,7.8,9,9.1,111.2
1999-02-28,19,269.434,48,30,19.1,2.3,99.4
1999-02-28,20,326.433,102.1,1.2,12.2,7.1,122.6
1999-02-28,20,336.411,33.8,0.1,20.8,2.7,57.4
1999-02-28,20,351.422,90.1,0.8,70.5,14.6,176
1999-02-28,21,176.426,99.5,10.4,4.7,3.8,118.4
1999-02-28,21,176.451,30.6,0.1,22,0.6,53.3
1999-02-28,21,185.435,92.5,0,9.1,1.7,103.3
1999-02-28,22,90.496,128.6,48.6,55.3,14.8,247.3
1999-02-28,22,96.478,92.1,10.9,13.8,8.9,125.7
1999-02-28,22,102.498,93.8,28.1,75.6,14.6,212.1
1999-02-28,23,249.503,89.3,8.2,88.6,21.8,207.9
1999-02-28,23,266.506,18.4,5.4,8.7,4.5,37
1999-02-28,23,273.491,69.9,1.5,1.7,9.3,82.4
1999-02-28,24,329.501,70.9,34,41.6,7,153.5
1999-02-28,24,343.486,55.3,5.7,7.1,8.6,76.7
1999-02-28,24,352.502,47.6,11.6,11.2,5.9,76.3
1999-02-28,25,445.516,74.7,4.7,13.6,6.5,99.5
1999-02-28,25,459.533,43,0.1,2.8,3,48.9
1999-02-28,25,472.532,35.6,3.9,2,1.5,43
1999-02-28,26,158.527,57.8,1,8.6,6.9,74.3
1999-02-28,26,172.553,88.7,13.9,95.1,14.9,212.6
1999-02-28,26,174.541,66.8,0.7,14,8.6,90.1
1999-02-28,27,53.56,34.5,2.9,19.5,12.5,69.4
1999-02-28,27,68.549,98.9,1.8,12.1,11.2,124
1999-02-28,27,73.561,62.6,37.3,7.4,1,108.3
1999-02-28,28,306.571,63.1,0.5,52.9,8,124.5
1999-02-28,28,314.561,74.5,2.5,43.7,10.9,131.6
1999-02-28,28,319.58,20.6,1,2.1,1.3,25
1999-02-28,29,387.564,71.8,0.7,6.7,7.1,86.3
1999-02-28,29,390.583,17.9,7.1,10.3,0.4,35.7
1999-02-28,29,396.574,34.5,1.2,28.2,5.7,69.6
1999-02-28,30,187.633,72.6,3,15.5,11.9,103
1999-02-28,30,192.623,81.8,33.4,11.5,1.8,128.5
1999-02-28,30,210.623,72.3,1.2,0.5,4.2,78.2
1999-02-28,31,116.626,96,2.6,40.9,9.4,148.9
1999-02-28,31,122.64,40.9,0.1,7.3,4,52.3
1999-02-28,31,135.632,130,13.1,32.7,19.3,195.1
1999-02-28,32,267.643,110.2,10,143.7,1.3,265.2
1999-02-28,32,282.644,39.9,0.2,5.8,2.7,48.6
1999-02-28,32,291.63,90.4,1.8,143.8,9.9,245.9
1999-02-28,33,452.632,59.2,5.3,5,9,78.5
1999-02-28,33,472.633,95.8,43,66.4,22.4,227.6
1999-02-28,33,474.652,59.9,2.1,9.1,5.5,76.6
1999-02-28,34,352.658,29.6,0.2,3,8.3,41.1
1999-02-28,34,353.672,65.7,28.7,27,3.9,125.3
1999-02-28,34,366.657,55.1,0.3,17.2,8.9,81.5
1999-02-28,35,435.724,35.2,1.8,0.4,2.1,39.5
1999-02-28,35,448.738,80.5,11.5,102.4,5.3,199.7
1999-02-28,35,460.718,67.3,0.4,25.1,8.6,101.4
1999-02-28,36,325.751,27.6,0.1,0.1,1.5,29.3
1999-02-28,36,341.742,62,14.2,46.3,12.8,135.3
1999-02-28,36,350.729,63.3,5.2,1.7,1.8,72
1999-03-29,1,186.023,33.7,0,10.1,2.4,46.2
1999-03-29,1,194.01,22.5,0,8.4,4.6,35.5
1999-03-29,1,205.022,23.1,2,10.4,2.8,38.3
1999-03-29,2,274.03,71.4,0,5.4,4.1,80.9
1999-03-29,2,279.02,171.5,0,1.9,4.8,178.2
1999-03-29,2,290.012,38.2,9.8,3.5,0,51.5
1999-03-29,3,109.075,28.6,4.7,16.5,31.9,81.7
1999-03-29,3,117.085,36.2,8.5,8.3,4.8,57.8
1999-03-29,3,125.071,55.8,0,16.3,4.8,76.9
1999-03-29,4,187.107,44.2,1.7,8.3,7.1,61.3
1999-03-29,4,196.094,42.4,0.7,4,2.6,49.7
1999-03-29,4,213.1,110.7,0,20.4,5,136.1
1999-03-29,5,268.094,82.4,0.4,0,5,87.8
1999-03-29,5,291.103,96.8,14.8,7.5,8.6,127.7
1999-03-29,5,292.092,54.9,0.9,13.7,6.7,76.2
1999-03-29,6,36.145,29.2,2.1,3,2.6,36.9
1999-03-29,6,45.15,56.7,2.6,1.6,4.7,65.6
1999-03-29,6,61.154,52.4,0.4,10.1,10.2,73.1
1999-03-29,7,116.16,56.4,0,0,2.2,58.6
1999-03-29,7,127.158,24.1,4.2,4.6,4.9,37.8
1999-03-29,7,131.146,66.5,25.1,35.2,3.9,130.7
1999-03-29,8,190.189,74.8,2.3,6.4,8.3,91.8
1999-03-29,8,201.166,19,3,4.6,2.6,29.2
1999-03-29,8,212.192,67.2,1.4,25.5,10.4,104.5
1999-03-29,9,269.173,61.4,1.3,15,5.6,83.3
1999-03-29,9,277.181,49.9,0.3,14.2,2.2,66.6
1999-03-29,9,284.166,22.3,0,0,1.6,23.9
1999-03-29,10,36.201,54.4,2.7,8.4,3.4,68.9
1999-03-29,10,50.214,20.8,0.9,1.1,1,23.8
1999-03-29,10,63.202,14.6,2.5,34.2,19.5,70.8
1999-03-29,11,108.225,45.5,0,51.7,14.4,111.6
1999-03-29,11,123.251,37.3,0.3,0.7,0.7,39
1999-03-29,11,133.236,38.5,0,19.9,5.1,63.5
1999-03-29,12,286.247,22.8,0.3,1.5,2.2,26.8
1999-03-29,12,287.26,46,4.2,59.2,7.7,117.1
1999-03-29,12,313.27,88.7,10,5.6,5,109.3
1999-03-29,13,180.284,27.3,6.8,0,1.3,35.4
1999-03-29,13,189.297,36.3,0,6.2,2.9,45.4
1999-03-29,13,201.284,33.4,0.5,5.1,2,41
1999-03-29,14,59.295,26,1.1,5.4,2.1,34.6
1999-03-29,14,59.307,29.5,5.3,0,0,34.8
1999-03-29,14,80.289,9.5,2.8,0,2.7,15
1999-03-29,15,246.331,33.2,0,1.8,2.3,37.3
1999-03-29,15,256.344,32.3,0.6,4.8,1.8,39.5
1999-03-29,15,260.325,41.5,1.5,7.2,4,54.2
1999-03-29,16,350.326,57.7,0,10.6,6.2,74.5
1999-03-29,16,350.336,26.5,5.9,4.2,3.2,39.8
1999-03-29,16,354.351,49.2,0,5,6.8,61
1999-03-29,17,155.35,107.8,18.4,10.4,7.5,144.1
1999-03-29,17,155.364,39.3,0.9,3,2.6,45.8
1999-03-29,17,164.372,46.7,4.2,27.5,4.4,82.8
1999-03-29,18,75.375,47.7,2.9,39.1,6.7,96.4
1999-03-29,18,96.379,18.3,8.7,1.3,2.9,31.2
1999-03-29,18,101.39,14.4,0.2,1.9,2.2,18.7
1999-03-29,19,246.433,48.4,12.9,16.5,2.6,80.4
1999-03-29,19,258.429,35.3,25.6,0,0,60.9
1999-03-29,19,269.434,46.8,72.7,1.2,0,120.7
1999-03-29,20,326.433,58.5,10.9,8.1,0,77.5
1999-03-29,20,336.411,61.6,0.8,5.9,1.6,69.9
1999-03-29,20,351.422,78,17.3,28.8,10,134.1
1999-03-29,21,176.426,92.6,10.5,26.1,4.5,133.7
1999-03-29,21,176.451,25.3,0,1.9,5.1,32.3
