ID,Plot,Treatment,Block,Replicate,P,N,K,Collection,Type,Bottle,Date_collected,Coord_x,Coord_y,LAI,Volume_mL,Rain_cm,PO4_ppm,NH4_ppm,NO3_ppm,N_ppm,K_ppm,Ca_ppm,Mg_ppm,Na_ppm,P_total_ppm,PO4.dep,NH4.dep,NO3.dep,N.dep,K.dep,Ca.dep,Mg.dep,Na.dep,P.total.dep,PO4.rain,NH4.rain,NO3.rain,K.rain
3-51,17,NPK,2,2,TRUE,TRUE,TRUE,3,Tfall,51,2018-07-09,145,350,7.2297,80,0.738156326894705,0.239787259465,0.2005106,0.15559265,0.35610325,1.4,NA,NA,NA,NA,2.36389165215034,1.9766910659273,1.53387701786815,3.51056808379544,13.8016019716574,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-52,18,K,2,2,FALSE,FALSE,TRUE,3,Tfall,52,2018-07-09,85,395,5.573,50,0.738156326894705,0.081022021015,0.23438704999999999,0.12199915,0.3563862,0.7,NA,NA,NA,NA,0.499211466512631,1.44415927295132,0.751689155884165,2.19584842883549,4.31300061614295,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-53,18,K,2,2,FALSE,FALSE,TRUE,3,Tfall,53,2018-07-09,105,405,7.234,35,0.738156326894705,0.249470144755,0.48567140000000003,0.1408063,0.6264777,3.44,NA,NA,NA,NA,1.07596488803758,2.09470104744301,0.607297658656808,2.70199870609981,14.8367221195317,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-55,19,K,1,3,FALSE,FALSE,TRUE,3,Tfall,55,2018-07-08,275,425,8.1193,45,0.738156326894705,0.05330903656,0.19384415000000002,0.09437205,0.28821620000000003,0.43,NA,NA,NA,NA,0.295613881109057,1.07492134935305,0.523320055452865,1.59824140480592,2.38447319778189,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-56,19,K,1,3,FALSE,FALSE,TRUE,3,Tfall,56,2018-07-08,260,415,8.6589,110,0.738156326894705,0.075846689815,0.2415977,0.16986015000000002,0.41145785,5.83,NA,NA,NA,NA,1.02811286255699,3.27489180529883,2.30247892791128,5.5773707332101,79.026494146642,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-58,20,NPK,1,3,TRUE,TRUE,TRUE,3,Tfall,58,2018-07-08,345,420,5.3634,100,0.738156326894705,0.098718231625,0.33996185,0.1229071,0.46286895,1.62,NA,NA,NA,NA,1.21649083949476,4.18930191004313,1.51456685150955,5.70386876155268,19.9630314232902,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-60,20,NPK,1,3,TRUE,TRUE,TRUE,3,Tfall,60,2018-07-08,345,405,9.991,50,0.738156326894705,1.29937104505,0.683352,0.0945018,0.7778537999999999,9.75,NA,NA,NA,NA,8.00598302556993,4.21042513863216,0.58226617375231,4.79269131238447,60.0739371534196,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-61,21,PK,2,3,TRUE,FALSE,TRUE,3,Tfall,61,2018-07-06,190,445,6.6846,60,0.738156326894705,0.28102282806,0.35601575,0.1571491,0.51316485,1.46,NA,NA,NA,NA,2.07780279526802,2.63227911275416,1.1619157116451,3.79419482439926,10.7948243992606,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-63,21,PK,2,3,TRUE,FALSE,TRUE,3,Tfall,63,2018-07-06,170,440,7.7257,90,0.738156326894705,1.5848475175,0.10051385,0.1424925,0.24300635,2.53,NA,NA,NA,NA,17.5768671072089,1.1147561922366,1.58032347504621,2.69507966728281,28.0591497227357,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-64,22,NP,2,3,TRUE,TRUE,FALSE,3,Tfall,64,2018-07-06,90,485,5.4582,40,0.738156326894705,0.24212451841500002,0.1235063,0.2808873,0.4043936,NA,NA,NA,NA,NA,1.19346651097967,0.608780283425755,1.38453382624769,1.99331410967344,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-65,22,NP,2,3,TRUE,TRUE,FALSE,3,Tfall,65,2018-07-06,90,505,18.443,30,0.738156326894705,0.434779738185,0.18187175,0.4161692,0.5980409499999999,NA,NA,NA,NA,NA,1.60731881029575,0.672353974121996,1.53851829944547,2.21087227356747,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-66,22,NP,2,3,TRUE,TRUE,FALSE,3,Tfall,66,2018-07-06,85,475,6.3677,55,0.738156326894705,0.12192366199,0.21996575000000002,0.11538425,0.33535000000000004,0.42,NA,NA,NA,NA,0.826346446019717,1.49083379544054,0.782025107825015,2.27285890326556,2.84658040665434,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-67,23,N,1,3,FALSE,TRUE,FALSE,3,Tfall,67,2018-07-06,275,485,8.0093,30,0.738156326894705,0.08886846065500001,0.09996965000000001,0.1720651,0.27203475,NA,NA,NA,NA,NA,0.328534050480592,0.369573567467652,0.636100184842883,1.00567375231054,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-68,23,N,1,3,FALSE,TRUE,FALSE,3,Tfall,68,2018-07-06,260,490,5.1195,45,0.738156326894705,0.050304039565,0.1137107,0.16648785000000002,0.28019855,0.15,NA,NA,NA,NA,0.278950311820702,0.630558410351201,0.923222828096118,1.55378123844732,0.831792975970425,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-69,23,N,1,3,FALSE,TRUE,FALSE,3,Tfall,69,2018-07-06,265,510,7.0024,50,0.738156326894705,0.07417724703999999,0.1730285,0.17258394999999999,0.34561245,4.3,NA,NA,NA,NA,0.457037874553296,1.06610289587184,1.06336383240912,2.12946672828096,26.4941466420209,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-70,24,P,1,3,TRUE,FALSE,FALSE,3,Tfall,70,2018-07-08,325,490,5.2139,30,0.738156326894705,0.38202491678,0.052624250000000004,0.34301580000000004,0.39564004999999997,NA,NA,NA,NA,NA,1.41229174410351,0.194544362292052,1.26808059149723,1.46262495378928,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-72,24,P,1,3,TRUE,FALSE,FALSE,3,Tfall,72,2018-07-08,335,495,9.6406,40,0.738156326894705,5.10239176655,0.7072968,0.118108,0.8254048,13.35,NA,NA,NA,NA,25.1504215233518,3.4863674676525,0.582171287738755,4.06853875539125,65.8040665434381,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-73,Rain 1,Rain,NA,NA,Rain,Rain,Rain,3,Rain,73,2018-07-06,60,585,0,65,0.738156326894705,0.017248799165000002,0.0508556,0.1733622,0.22421780000000002,0.0386865,NA,NA,NA,NA,0.138160436934689,0.407346149106593,1.38860665434381,1.7959528034504,0.309873382624769,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-75,Rain 1,Rain,NA,NA,Rain,Rain,Rain,3,Rain,75,2018-07-06,65,590,0,65,0.738156326894705,0.020086871415000002,0.023781649999999998,0.1793286,0.20311025000000002,0.0386865,NA,NA,NA,NA,0.160892993465804,0.190487646333949,1.4363966728281,1.62688431916205,0.309873382624769,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-76,26,C,2,3,FALSE,FALSE,FALSE,3,Tfall,76,2018-07-06,165,555,9.1114,30,0.738156326894705,0.211907350265,0.1112618,0.58361785,0.69487965,NA,NA,NA,NA,NA,0.78339131336414,0.411319038817005,2.15755212569316,2.56887116451017,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-77,26,C,2,3,FALSE,FALSE,FALSE,3,Tfall,77,2018-07-06,185,535,6.6176,65,0.738156326894705,0.15347638436,0.2331626,0.1264091,0.3595717,0.89,NA,NA,NA,NA,1.22932408914356,1.86759938385705,1.01251897720271,2.88011836105977,7.12877387553912,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-78,26,C,2,3,FALSE,FALSE,FALSE,3,Tfall,78,2018-07-06,185,550,0.11169,75,0.738156326894705,0.021422464699999998,0.0160268,0.16557995,0.18160675,0.0386865,NA,NA,NA,NA,0.197989507393715,0.148121996303142,1.53031377079482,1.67843576709797,0.357546210720887,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-80,27,NK,2,3,FALSE,TRUE,TRUE,3,Tfall,80,2018-07-06,50,550,5.0622,60,0.738156326894705,0.049636262455,0.02786315,0.11408715,0.1419503,0.57,NA,NA,NA,NA,0.366996395231054,0.206012199630314,0.843527911275416,1.04954011090573,4.21441774491682,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-81,27,NK,2,3,FALSE,TRUE,TRUE,3,Tfall,81,2018-07-06,45,550,6.2839,90,0.738156326894705,0.17033793217999998,0.24118955,0.1098069,0.35099644999999996,2.03,NA,NA,NA,NA,1.88914527371534,2.6749303142329,1.21782144177449,3.89275175600739,22.5138632162662,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-82,28,N,1,4,FALSE,TRUE,FALSE,3,Tfall,82,2018-07-06,295,560,5.0325,65,0.738156326894705,0.132775176755,0.1022825,0.15896495,0.26124745,2.59,NA,NA,NA,NA,1.06351034985521,0.819268330252619,1.27328672211953,2.09255505237215,20.7455329636476,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-83,28,N,1,4,FALSE,TRUE,FALSE,3,Tfall,83,2018-07-06,315,575,6.8058,35,0.738156326894705,0.06416051226000001,0.0258224,0.03146535,0.057287750000000005,NA,NA,NA,NA,NA,0.276724328909427,0.11137202711029,0.135710073937153,0.247082101047443,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-85,29,NPK,1,4,TRUE,TRUE,TRUE,3,Tfall,85,2018-07-08,390,585,7.7329,55,0.738156326894705,0.124761773305,0.18513695000000002,0.1492371,0.33437405000000003,0.41,NA,NA,NA,NA,0.845581950927295,1.25477908194701,1.01146524953789,2.2662443314849,2.77880468268638,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-86,29,NPK,1,4,TRUE,TRUE,TRUE,3,Tfall,86,2018-07-08,375,565,7.2318,60,0.738156326894705,0.98217418325,2.5368435,0.2179806,2.7548241,6.82,NA,NA,NA,NA,7.2619163271719,18.7566987060998,1.6116865064695,20.3683852125693,50.4251386321627,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-87,29,NPK,1,4,TRUE,TRUE,TRUE,3,Tfall,87,2018-07-08,375,570,13.88,100,0.738156326894705,1.8002077840500001,1.407546,0.23717685,1.6447228500000002,10.07,NA,NA,NA,NA,12.7946537601279,10.0038805970149,1.68569189765458,11.6895724946695,71.5707178393746,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-88,30,P,1,4,TRUE,FALSE,FALSE,3,Tfall,88,2018-07-06,210,625,4.1714,60,0.738156326894705,0.203226169705,0.1496279,0.16052144999999998,0.31014935000000005,1.84,NA,NA,NA,NA,1.50259644883549,1.10630609981516,1.18684990757856,2.29315600739371,13.6044362292052,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-89,30,P,1,4,TRUE,FALSE,FALSE,3,Tfall,89,2018-07-06,195,625,9.5037,80,0.738156326894705,0.537117381125,0.0889496,0.09022150000000001,0.1791711,2.49,NA,NA,NA,NA,5.29505736167591,0.876890696241528,0.889429451632779,1.76632014787431,24.547134935305,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-90,30,P,1,4,TRUE,FALSE,FALSE,3,Tfall,90,2018-07-06,215,615,15.546,75,0.738156326894705,0.30906970107,0.41642195,0.15468469999999998,0.5711066499999999,3.44,NA,NA,NA,NA,1.6474930760661,2.21973320895522,0.824545309168443,3.04427851812367,18.3368869936034,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-91,Rain 3,Rain,NA,NA,Rain,Rain,Rain,3,Rain,91,2018-07-08,410,675,0,70,0.738156326894705,0.042457599925,0.023645600000000003,0.25494635,0.27859195,0.53,NA,NA,NA,NA,0.366239309272951,0.203966974738139,2.19916752926679,2.40313450400493,4.57178065311152,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-92,Rain 3,Rain,NA,NA,Rain,Rain,Rain,3,Rain,92,2018-07-08,410,680,0,70,0.738156326894705,0.023592720775,0.03303305,0.1731028,0.20613585,0.38,NA,NA,NA,NA,0.203510838478127,0.284943130006161,1.49318496611214,1.7781280961183,3.27788046826864,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-93,Rain 3,Rain,NA,NA,Rain,Rain,Rain,3,Rain,93,2018-07-08,415,675,0,120,0.738156326894705,0.02375964552,0.02840735,0.18049595,0.20890330000000001,0.29,NA,NA,NA,NA,0.202640899957356,0.242280170575693,1.53941108742004,1.78169125799574,2.47334754797441,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-94,32,K,1,4,FALSE,FALSE,TRUE,3,Tfall,94,2018-07-06,275,645,8.8214,65,0.738156326894705,0.13661487560500002,0.29016755,0.65534455,0.9455121000000001,8.38,NA,NA,NA,NA,1.09426579350893,2.32420095502157,5.24921697473814,7.5734179297597,67.1226124460875,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-95,32,K,1,4,FALSE,FALSE,TRUE,3,Tfall,95,2018-07-06,285,650,8.7924,55,0.738156326894705,0.417584340875,0.92035105,0.5907516500000001,1.5111027,13.59,NA,NA,NA,NA,2.83020810204868,6.23774587184227,4.00386207640173,10.241607948244,92.1072088724584,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-96,32,K,1,4,FALSE,FALSE,TRUE,3,Tfall,96,2018-07-06,290,645,10.144,30,0.738156326894705,0.273009463675,0.59287875,0.44794685,1.0408255999999998,NA,NA,NA,NA,NA,0.58210973065032,1.26413379530917,0.955110554371002,2.21924434968017,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-97,33,PK,2,4,TRUE,FALSE,TRUE,3,Tfall,97,2018-07-08,445,635,4.8152,80,0.738156326894705,0.165329525725,0.24064535,0.1397687,0.38041404999999995,0.89,NA,NA,NA,NA,1.62986593444239,2.37235095502157,1.37787997535428,3.75023093037585,8.77387553912508,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-98,33,PK,2,4,TRUE,FALSE,TRUE,3,Tfall,98,2018-07-08,475,650,10.917,50,0.738156326894705,0.3730098086,0.3039086,0.11732975000000001,0.42123835000000004,1.74,NA,NA,NA,NA,2.29827362045595,1.87251139864449,0.722918977202711,2.5954303758472,10.720887245841,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-99,33,PK,2,4,TRUE,FALSE,TRUE,3,Tfall,99,2018-07-08,470,640,6.4525,40,0.738156326894705,1.55479754755,1.9022235,0.15688965,2.05911315,15.54,NA,NA,NA,NA,4.42017781819474,5.40788486140725,0.446026012793177,5.85391087420043,44.1791044776119,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
2-100,34,NK,2,4,FALSE,TRUE,TRUE,2,Tfall,100,2018-07-02,345,650,7.2341,70,1.08954099905075,0.07204164162,0.31043054999999997,0.289117,0.59954755,2.27,1.05,0.6,11.47,0.08,0.621431289390018,2.67777430683919,2.4939235982748,5.17169790511399,19.581022797289,9.05730129390018,5.17560073937153,98.9402341343192,0.690080098582871,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-101,34,NK,2,4,FALSE,TRUE,TRUE,2,Tfall,101,2018-07-02,355,650,7.5945,60,1.08954099905075,0.056149140189999995,0.1782799,0.16987344999999998,0.34815335,3.11,1.73,0.68,10.43,0.07,0.415150759260628,1.31815083179298,1.25599593345656,2.57414676524954,22.9944547134935,12.7911275415896,5.02772643253235,77.1164510166358,0.517560073937153,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-102,34,NK,2,4,FALSE,TRUE,TRUE,2,Tfall,102,2018-07-02,365,650,3.4834,140,1.08954099905075,0.026371609549999998,0.22006885,0.22516375,0.4452326,0.14,1.1,0.41,9.06,0.02,0.262404075124378,2.18973980099502,2.24043532338308,4.43017512437811,1.39303482587065,10.9452736318408,4.07960199004975,90.1492537313433,0.199004975124378,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-103,35,NP,2,4,TRUE,TRUE,FALSE,2,Tfall,103,2018-07-03,455,725,1.3164,100,1.08954099905075,0.05029399986,0.0853403,0.23981434999999998,0.32515465,0.0422586666666667,0.62,0.68,9.87,0.06,0.619765863955638,1.05163647566235,2.95519839802834,4.0068348736907,0.520747586773465,7.64017252002465,8.37954405422058,121.626617375231,0.739371534195933,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-104,35,NP,2,4,TRUE,TRUE,FALSE,2,Tfall,104,2018-07-03,440,730,12.288,40,1.08954099905075,0.30775262459499997,0.19849595,0.10859555,0.3070915,NA,NA,NA,NA,NA,1.51695686799754,0.978415033887862,0.535283056069008,1.51369808995687,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-105,35,NP,2,4,TRUE,TRUE,FALSE,2,Tfall,105,2018-07-03,465,740,7.3314,70,1.08954099905075,0.12038836842499999,0.6081087,0.12528455,0.73339325,3.18,1.43,0.82,11.2,0.14,0.59894710659204,3.02541641791045,0.623306218905473,3.64872263681592,15.8208955223881,7.11442786069652,4.07960199004975,55.7213930348259,0.696517412935324,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-106,36,C,2,4,FALSE,FALSE,FALSE,2,Tfall,106,2018-07-03,335,745,4.0632,50,1.08954099905075,0.223605989555,1.396806,0.22045005,1.61725605,NA,NA,NA,NA,NA,1.37773252960567,8.60632162661737,1.35828743068392,9.96460905730129,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-107,36,C,2,4,FALSE,FALSE,FALSE,2,Tfall,107,2018-07-03,350,740,8.0455,70,1.08954099905075,0.060498676355,0.19415425,0.12375575000000001,0.31791,0.3,1.94,1.12,12.71,0.07,0.521861656789895,1.67477479975354,1.06751725200246,2.74229205175601,2.58780036968577,16.7344423906346,9.6611213801602,109.636475662354,0.603820086260012,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-108,36,C,2,4,FALSE,FALSE,FALSE,2,Tfall,108,2018-07-03,340,740,17.007,55,1.08954099905075,0.20704434374,0.68870155,0.28109100000000004,0.96979255,14.76,4.28,1.74,15.62,0.25,0.809341784342573,2.69215246979389,1.0987921108742,3.79094458066809,57.6972281449893,16.7306325515281,6.80170575692964,61.0589907604833,0.9772565742715,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-37,13,PK,1,2,TRUE,FALSE,TRUE,2,Tfall,37,2018-07-02,180,290,11.479,35,1.08954099905075,2.1323403673,1.0414355,0.2026754,1.2441109,NA,NA,NA,NA,NA,9.19678531799137,4.49171195317314,0.874139125077018,5.36585107825015,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-54,18,K,2,2,FALSE,FALSE,TRUE,2,Tfall,54,2018-07-03,100,400,11.958,25,1.08954099905075,0.254052703645,1.0931345,0.21395975,1.30709425,NA,NA,NA,NA,NA,0.782663905252619,3.36763555144794,0.659148952556993,4.02678450400493,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-73,Rain 1,Rain,NA,NA,Rain,Rain,Rain,2,Rain,73,2018-07-02,60,585,0,70,1.08954099905075,0.01332304012,0.01750115,0.3065704,0.32407155,0.0422586666666667,1.21,0.45,10.87,0.01,0.114924560492914,0.15096494146642,2.64447664818238,2.7954415896488,0.364523310741425,10.4374614910659,3.88170055452865,93.7646333949476,0.0862600123228589,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-74,Rain 1,Rain,NA,NA,Rain,Rain,Rain,2,Rain,74,2018-07-02,60,590,0,80,1.08954099905075,0.010980976175,0.03866695,0.31179365000000003,0.3504606,0.0422586666666667,0.87,0.41,8.68,0,0.108253616019717,0.381189895255699,3.07375132470733,3.45494121996303,0.416598069418772,8.57670979667283,4.0418977202711,85.569932224276,0,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-75,Rain 1,Rain,NA,NA,Rain,Rain,Rain,2,Rain,75,2018-07-02,65,590,0,80,1.08954099905075,0.048788395695,0.1183101,0.30707995,0.42539004999999996,0.0422586666666667,0.76,0.4,8.98,0.04,0.480970013012939,1.16633493530499,3.02728231669747,4.19361725200246,0.416598069418772,7.49229821318546,3.94331484904498,88.5274183610598,0.394331484904498,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-76,26,C,2,3,FALSE,FALSE,FALSE,2,Tfall,76,2018-07-03,170,555,14.116,35,1.08954099905075,0.09412387510499999,0.52724435,0.27230059999999995,0.7995449499999999,NA,NA,NA,NA,NA,0.405956331321627,2.27400520640789,1.17443265557609,3.44843786198398,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-77,26,C,2,3,FALSE,FALSE,FALSE,2,Tfall,77,2018-07-02,180,530,9.6911,70,1.08954099905075,0.21005555207,0.5741891,0.2883526,0.8625417,7.57,2.94,1.19,10.38,0.24,1.81193945100431,4.95295588416513,2.48732988293284,7.44028576709797,65.2988293284042,25.3604436229205,10.2649414664202,89.5378927911275,2.07024029574861,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-79,27,NK,2,3,FALSE,TRUE,TRUE,2,Tfall,79,2018-07-02,75,560,11.182,60,1.08954099905075,0.058491204134999995,0.2489683,0.3841551,0.6331233999999999,1.97,1.22,0.55,10.11,0.06,0.432467313382625,1.84080073937153,2.84033345656192,4.68113419593346,14.5656192236599,9.02033271719039,4.06654343807763,74.7504621072089,0.44362292051756,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-80,27,NK,2,3,FALSE,TRUE,TRUE,2,Tfall,80,2018-07-02,60,550,6.4565,45,1.08954099905075,0.085424802775,0.1348628,0.21280625,0.34766905000000004,0.61,1.72,0.68,16.63,0.1,0.473705006146026,0.747852865064695,1.18007162661738,1.92792449168207,3.3826247689464,9.53789279112754,3.77079482439926,92.2181146025878,0.55452865064695,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-82,28,N,1,4,FALSE,TRUE,FALSE,2,Tfall,82,2018-07-02,315,555,6.0981,90,1.08954099905075,0.067692105455,0.08140565,0.02273,0.10413565,1.45,0.73,0.51,10.08,0.06,0.750744237948244,0.902835304990758,0.252088724584104,1.15492402957486,16.0813308687616,8.09611829944547,5.65619223659889,111.792975970425,0.66543438077634,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-83,28,N,1,4,FALSE,TRUE,FALSE,2,Tfall,83,2018-07-03,320,580,4.1932,80,1.08954099905075,0.0471155152,0.23540045,0.2087295,0.44412995,1.04,1,0.45,9.09,0.04,0.464478276771411,2.32064522489217,2.05771534195933,4.37836056685151,10.2526186075169,9.85828712261245,4.4362292051756,89.6118299445471,0.394331484904498,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-84,28,N,1,4,FALSE,TRUE,FALSE,2,Tfall,84,2018-07-02,325,565,5.831,40,1.08954099905075,0.07655849317999999,0.43525455,0.13305575,0.5683102999999999,NA,NA,NA,NA,NA,0.795412916155844,4.5221251948052,1.3823974025974,5.9045225974026,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-85,29,NPK,1,4,TRUE,TRUE,TRUE,2,Tfall,85,2018-07-03,405,565,6.4363,80,1.08954099905075,0.162378008715,0.1278076,0.0270615,0.1548691,1.88,1.26,0.55,14.84,0.19,1.60076903231054,1.259964017252,0.266780036968577,1.52674405422058,18.5335797905114,12.4214417744917,5.42205791743685,146.296980899569,1.87307455329636,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-86,29,NPK,1,4,TRUE,TRUE,TRUE,2,Tfall,86,2018-07-02,395,555,11.603,40,1.08954099905075,0.3604488485,0.28736520000000004,0.16031864999999998,0.44768385,NA,NA,NA,NA,NA,1.77670412076402,1.41646432532347,0.790233641404806,2.20669796672828,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-87,29,NPK,1,4,TRUE,TRUE,TRUE,2,Tfall,87,2018-07-03,385,575,4.5563,140,1.08954099905075,0.09077807505,0.2717622,0.21369795,0.48546015,1.4,1.27,0.56,9.69,0.09,0.903264428358209,2.70410149253731,2.12634776119403,4.83044925373134,13.9303482587065,12.636815920398,5.57213930348259,96.4179104477612,0.895522388059702,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-88,30,P,1,4,TRUE,FALSE,FALSE,2,Tfall,88,2018-07-03,205,630,3.2474,90,1.08954099905075,0.161039719945,0.2401492,0.24096095,0.48111014999999996,1.41,1.62,0.77,9.47,0.18,1.78602277203327,2.66339223659889,2.67239500924214,5.33578724584104,15.637707948244,17.9667282809612,8.53974121996303,105.027726432532,1.99630314232902,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-89,30,P,1,4,TRUE,FALSE,FALSE,2,Tfall,89,2018-07-03,190,615,7.9419,55,1.08954099905075,0.707072788825,0.7184151000000001,0.2925567,1.0109718,4.61,2.56,1.28,12.57,0.81,4.79223701606593,4.86911035120148,1.98282421441774,6.85193456561922,31.2446087492298,17.3505853357979,8.67529266789895,85.1940850277264,5.48983364140481,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-90,30,P,1,4,TRUE,FALSE,FALSE,2,Tfall,90,2018-07-03,185,605,7.5192,90,1.08954099905075,0.143474298955,0.5389127,0.14490360000000002,0.6838162999999999,0.74,1.25,0.6,11.41,0.17,0.917746048752665,3.44720277185501,0.926888699360341,4.37409147121535,4.73347547974414,7.99573560767591,3.83795309168444,72.9850746268657,1.08742004264392,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-91,Rain 3,Rain,NA,NA,Rain,Rain,Rain,2,Rain,91,2018-07-03,410,675,0,90,1.08954099905075,0.01666880111,0.1329634,0.2893718,0.42233519999999997,0.0422586666666667,0.73,0.38,8.79,0.02,0.184866555748614,1.47464029574861,3.20929907578558,4.6839393715342,0.468672828096118,8.09611829944547,4.21441774491682,97.4861367837338,0.22181146025878,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
